file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.950819672,0,0.666666667,0.904785561,0.539162113,2,120,4,8,1,0.6,min_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.763888889,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.949152542,0,0.666666667,0.901836158,0.538606403,3,115,4,8,0,0.61637931,duration_sleep_onset,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.949152542,0,0.666666667,0.901836158,0.538606403,3,115,4,8,0,0.61637931,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.949152542,0,0.666666667,0.901836158,0.538606403,3,115,4,8,1,0.599137931,hrv_score,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.949152542,0,0.666666667,0.901836158,0.538606403,3,115,4,8,1,0.61637931,hrv_hf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.947368421,0,0.666666667,0.898698359,0.538011696,4,110,4,8,1,0.616071429,duration_awake,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.947368421,0,0.666666667,0.898698359,0.538011696,4,110,4,8,1,0.616071429,hrv_hf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0.666666667,0.898698359,0.538011696,4,110,4,8,0,0.827380952,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0.666666667,0.898698359,0.538011696,4,110,4,8,0,0.723214286,bedexit_count,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0.666666667,0.898698359,0.538011696,4,110,4,8,0,0.714285714,duration_sleep_onset,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.947368421,0,0.666666667,0.898698359,0.538011696,4,110,4,8,0,0.616071429,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0.666666667,0.898698359,0.538011696,4,110,4,8,0,0.508928571,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0.666666667,0.898698359,0.538011696,4,110,4,8,0,0.488095238,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.753472222,hrv_hf,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0.666666667,0.898698359,0.538011696,4,110,4,8,1,0.482142857,duration_in_light,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.945454545,0,0.666666667,0.895353535,0.537373737,5,105,4,8,0,0.615740741,sleep_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.945454545,0,0.666666667,0.896969697,0.537373737,4,110,4,8,1,0.607142857,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.945454545,0,0.666666667,0.896969697,0.537373737,4,110,4,8,0,0.732142857,awakenings,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.945454545,0,0.666666667,0.895353535,0.537373737,5,105,4,8,0,0.615740741,hrv_rmssd_morning,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.945454545,0,0.666666667,0.895353535,0.537373737,5,105,4,8,1,0.615740741,duration_sleep_onset,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.945454545,0,0.666666667,0.895353535,0.537373737,5,105,4,8,1,0.615740741,bedexit_duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.945454545,0,0.666666667,0.895353535,0.537373737,5,105,4,8,1,0.615740741,avg_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.943396226,0,0.666666667,0.893501048,0.536687631,5,105,4,8,0,0.731481481,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.943396226,0,0.666666667,0.893501048,0.536687631,5,105,4,8,1,0.731481481,hrv_hf,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.941176471,0,0.666666667,0.887955182,0.535947712,6,100,4,8,0,0.766666667,hrv_score,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,1,0,0.8,0.948148148,0.6,7,95,3,8,1,0.75,duration_in_rem,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.941176471,0,0.666666667,0.887955182,0.535947712,6,100,4,8,1,0.696666667,bedexit_count,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.941176471,0,0.666666667,0.887955182,0.535947712,6,100,4,8,1,0.615,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.941176471,0,0.666666667,0.887955182,0.535947712,6,100,4,8,0,0.613333333,duration,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.941176471,0,0.666666667,0.887955182,0.535947712,6,100,4,8,0,0.615,duration_awake,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.941176471,0,0.666666667,0.887955182,0.535947712,6,100,4,8,0,0.615,duration_in_deep,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.826086957,0,0,0.734299517,0.275362319,7,95,3,8,1,0.75,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.92,0,0,0.817777778,0.306666667,7,95,3,8,1,0.75,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.941176471,0,0.666666667,0.887955182,0.535947712,6,100,4,8,0,0.615,bedexit_duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.941176471,0,0.666666667,0.887955182,0.535947712,6,100,4,8,1,0.615,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.941176471,0,0.666666667,0.887955182,0.535947712,6,100,4,8,1,0.615,min_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.941176471,0,0.666666667,0.887955182,0.535947712,6,100,4,8,1,0.605,hrv_hf,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.93877551,0,0.666666667,0.885811467,0.535147392,6,100,4,8,1,0.73,avg_rr,,,,,,,,,
electricity_living_ts_feel,feel,electricity,KNN,0.93877551,0,0.666666667,0.883849836,0.535147392,7,91,6,10,1,0.614583333,e_consumption,,,,,,,,,
electricity_total_ts_resp_norm,resp,electricity,MUSE,0.727272727,0,0.877192982,0.802791069,0.534821903,2,46,4,110,1,0.852380952,e_consumption,,,,,,,,,
electricity_nutrition_ts_resp,resp,electricity,iTDE,0.714285714,0,0.888888889,0.853968254,0.534391534,2,36,4,79,0,0,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.936170213,0,0.666666667,0.883485309,0.53427896,6,100,4,8,1,0.585,avg_rr,,,,,,,,,
electricity_living_ts_resp_norm,resp,electricity,MUSE,0.75862069,0,0.84,0.788482759,0.532873563,2,46,4,110,0,0.801851852,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.743055556,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.92,0,0,0.817777778,0.306666667,7,95,3,8,1,0.743055556,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.931034483,0,0.666666667,0.885416667,0.53256705,3,115,4,8,1,0.607758621,hrv_hf,,,,,,,,,
electricity_living_ts_feel,feel,electricity,indvBOSS,0.929577465,0,0.666666667,0.886619718,0.532081377,2,136,9,15,1,0.645833333,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.928571429,0,0.666666667,0.88172043,0.531746032,4,110,4,8,1,0.589285714,bedexit_duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.925925926,0,0.666666667,0.877777778,0.530864198,5,105,4,8,0,0.606481481,awakenings,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.925925926,0,0.666666667,0.877777778,0.530864198,5,105,4,8,1,0.472222222,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.925925926,0,0.666666667,0.877777778,0.530864198,5,105,4,8,0,0.606481481,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.923076923,0,0.666666667,0.875213675,0.52991453,5,105,4,8,0,0.527777778,bedexit_duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.958333333,0,0.8,0.911111111,0.586111111,7,95,3,8,1,0.739583333,duration_in_bed,,,,,,,,,
electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.714285714,0,0.875,0.780133929,0.529761905,1,37,5,84,0,0.682765152,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.920634921,0.666666667,0,0.860770975,0.529100529,1,125,4,8,1,0.7265625,hrv_rmssd_evening,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.92,0,0.666666667,0.869047619,0.528888889,6,100,4,8,0,0.615,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.92,0,0.666666667,0.869047619,0.528888889,6,100,4,8,0,0.605,duration_awake,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.92,0,0.666666667,0.869047619,0.528888889,6,100,4,8,0,0.605,hrv_rmssd_morning,,,,,,,,,
electricity_total_ts_resp,resp,electricity,TSF,0.666666667,0,0.916666667,0.84469697,0.527777778,1,48,5,120,0,0.488562092,e_consumption,,,,,,,,,
electricity_nutrition_ts_resp,resp,electricity,KNN,0.933333333,0,0.95,0.911904762,0.627777778,3,35,3,74,0,0.7375,e_consumption,,,,,,,,,
electricity_total_ts_resp,resp,electricity,MrSEQL,0.666666667,0,0.702702703,0.665076842,0.456456456,4,42,2,92,0,0.736519608,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.92,0,0,0.817777778,0.306666667,7,95,3,8,1,0.736111111,hrv_score,,,,,,,,,
sleep_ts_feel,feel,sleep,MrSEQL,0.818181818,0,0.4,0.756902357,0.406060606,7,95,3,8,0,0.736111111,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.736111111,avg_act,,,,,,,,,
electricity_living_ts_resp,resp,electricity,TSF,0.7,0,0.881355932,0.813983051,0.527118644,2,46,4,110,0,0.905747126,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.912280702,0,0.666666667,0.868421053,0.526315789,3,115,4,8,0,0.599137931,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.912280702,0,0.666666667,0.868421053,0.526315789,3,115,4,8,1,0.599137931,hrv_lf,,,,,,,,,
electricity_nutrition_ts_resp,resp,electricity,MUSE,0.705882353,0,0.869565217,0.791240409,0.52514919,1,37,5,84,1,0.599206349,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.905660377,0,0.666666667,0.859538784,0.524109015,5,105,4,8,1,0.597222222,avg_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.901960784,0,0.666666667,0.85620915,0.522875817,5,105,4,8,1,0.712962963,bedexit_count,,,,,,,,,
electricity_nutrition_ts_feel_norm,feel,electricity,KNN,0.9,0,0.666666667,0.879710145,0.522222222,6,75,6,11,1,0,e_consumption,,,,,,,,,
electricity_nutrition_ts_resp,resp,electricity,KNN,1,0,0.933333333,0.925925926,0.644444444,4,34,2,69,1,0.733333333,e_consumption,,,,,,,,,
electricity_total_ts_resp,resp,electricity,indvBOSS,0.740740741,0,0.823529412,0.773965142,0.521423384,2,46,4,110,0,0.638571429,e_consumption,,,,,,,,,
electricity_total_ts_resp,resp,electricity,KNN,0.7,0,0.861538462,0.766083916,0.520512821,1,48,5,120,1,0.650806452,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.867924528,0.666666667,0,0.805437208,0.511530398,4,110,4,8,0,0.705357143,hrv_hf,,,,,,,,,
electricity_nutrition_ts_feel,feel,electricity,ROCKET,0.85,0,0.666666667,0.794,0.505555556,5,81,6,11,1,0.619047619,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.611111111,0.285714286,0.307692308,0.577817024,0.401505902,6,100,4,8,0,0.836666667,hrv_hf,,,0,1,,,,,
electricity_living_ts_feel,feel,electricity,iTDE,0.941176471,0,0.571428571,0.857142857,0.504201681,2,136,9,15,0,0.610294118,e_consumption,,,,,,,,,
electricity_total_ts_resp_norm,resp,electricity,ROCKET,0.625,0,0.885714286,0.792126623,0.503571429,1,48,5,120,0,0.623737374,e_consumption,,,,,,,,,
electricity_total_ts_resp_norm,resp,electricity,indvBOSS,0.695652174,0,0.814814815,0.755716586,0.503488996,2,46,4,110,0,0.615384615,e_consumption,,,,,,,,,
electricity_living_ts_resp,resp,electricity,KNN,0.666666667,0,0.838709677,0.761485826,0.501792115,1,48,5,120,0,0.653125,e_consumption,,,,,,,,,
electricity_living_ts_resp,resp,electricity,ROCKET,0.666666667,0,0.833333333,0.761363636,0.5,1,48,5,120,1,0.626231527,e_consumption,,,,,,,,,
electricity_total_ts_resp_norm,resp,electricity,MrSEQL,0.551724138,0,0.681818182,0.610649835,0.411180773,3,44,3,101,1,0.73015873,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.923076923,0,0.571428571,0.868864469,0.498168498,5,105,4,8,0,0.722222222,max_rr,,,,,,,,,
electricity_total_ts_resp,resp,electricity,ROCKET,0.666666667,0,0.821428571,0.713392857,0.496031746,2,46,4,110,0,0.625833333,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.936170213,0,0.8,0.891410559,0.578723404,7,95,3,8,1,0.729166667,hrv_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.936170213,0,0.8,0.891410559,0.578723404,7,95,3,8,0,0.729166667,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.936170213,0,0.666666667,0.881534016,0.53427896,7,95,3,8,1,0.729166667,hrv_score,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.913043478,0,0.666666667,0.860976919,0.526570048,7,95,3,8,0,0.729166667,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.983050847,0,0.5,0.922139831,0.494350282,3,115,4,8,0,0.61637931,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.983050847,0,0.5,0.922139831,0.494350282,3,115,4,8,0,0.599137931,hrv_lf,,,,,,,,,
electricity_nutrition_ts_resp,resp,electricity,MrSEQL,0.842105263,1,0.923076923,0.901349528,0.921727395,2,36,4,79,1,0.964814815,e_consumption,,,1,0,,,,,
sleep_ts_feel,feel,sleep,KNN,0.981818182,0,0.5,0.916969697,0.493939394,5,105,4,8,1,0.625,awakenings,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.981818182,0,0.5,0.916969697,0.493939394,5,105,4,8,1,0.790123457,hrv_lf,,,,,,,,,
electricity_total_ts_resp,resp,electricity,indvBOSS,0.631578947,0,0.847457627,0.740321142,0.493012191,2,46,4,110,1,0.615384615,e_consumption,,,,,,,,,
electricity_total_ts_feel,feel,electricity,ROCKET,0.983050847,0,0,0.950282486,0.491525424,6,98,8,11,1,0,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.96,0,0,0.853333333,0.32,7,95,3,8,1,0.725694444,bedexit_count,,,,,,,,,
electricity_living_ts_resp_norm,resp,electricity,KNN,0.588235294,0,0.885245902,0.818418515,0.491160399,2,46,4,110,0,0,e_consumption,,,,,,,,,
electricity_nutrition_ts_feel_norm,feel,electricity,iTDE,0.901960784,0,0.571428571,0.827824463,0.491129785,2,97,7,15,0,0.605,e_consumption,,,,,,,,,
electricity_living_ts_feel,feel,electricity,TSF,0.981132075,0,0,0.94479385,0.490566038,7,91,6,10,0,0,e_consumption,,,,,,,,,
electricity_living_ts_resp,resp,electricity,MrSEQL,0.466666667,0,0.604651163,0.5398282,0.357105943,3,44,3,101,1,0.724080268,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.96875,0,0.5,0.914285714,0.489583333,1,125,4,8,0,0.6171875,hrv_score,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.966666667,0,0.5,0.909090909,0.488888889,2,120,4,8,0,0.616666667,bedexit_duration,,,,,,,,,
electricity_total_ts_resp_norm,resp,electricity,MrSEQL,0.666666667,0,0.8,0.733333333,0.488888889,1,48,5,120,1,0.521354167,e_consumption,,,,,,,,,
electricity_total_ts_resp_norm,resp,electricity,MUSE,0.6,0,0.865671642,0.767503392,0.488557214,1,48,5,120,1,0.701709402,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.965517241,0,0.5,0.90625,0.488505747,3,115,4,8,0,0.61637931,tossnturn_count,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.965517241,0,0.5,0.90625,0.488505747,3,115,4,8,0,0.607758621,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.964285714,0,0.5,0.903225806,0.488095238,4,110,4,8,0,0.708333333,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.92,0,0,0.817777778,0.306666667,7,95,3,8,1,0.722222222,duration_in_light,,,,,,,,,
electricity_nutrition_ts_resp_norm,resp,electricity,ROCKET,0.941176471,0,0.944444444,0.908375696,0.628540305,4,34,2,69,1,0.722222222,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.964285714,0,0.5,0.903225806,0.488095238,4,110,4,8,1,0.636904762,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.964285714,0,0.5,0.903225806,0.488095238,4,110,4,8,1,0.616071429,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.962962963,0,0.5,0.9,0.487654321,5,105,4,8,0,0.62654321,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.222222222,0.5,0.086956522,0.222490607,0.269726248,7,95,3,8,1,0.541666667,fm_count,,,0,1,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.96,0,0.5,0.892857143,0.486666667,6,100,4,8,0,0.615,max_rr,,,,,,,,,
electricity_total_ts_resp,resp,electricity,MUSE,0.588235294,0,0.870967742,0.771442125,0.486401012,2,46,4,110,1,0.777597403,e_consumption,,,,,,,,,
electricity_living_ts_resp_norm,resp,electricity,ROCKET,0.636363636,0,0.821428571,0.740746753,0.485930736,2,46,4,110,0,0.605769231,e_consumption,,,,,,,,,
electricity_total_ts_feel_norm,feel,electricity,KNN,0.956521739,0,0.5,0.887278583,0.485507246,7,91,6,10,1,0.604166667,e_consumption,,,,,,,,,
electricity_living_ts_resp,resp,electricity,MrSEQL,0.64,0,0.814814815,0.73762963,0.484938272,2,46,4,110,1,0.651380671,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.913043478,0,0.571428571,0.853922245,0.494824017,7,95,3,8,1,0.71875,duration_awake,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.913043478,0,0.8,0.870853462,0.571014493,7,95,3,8,0,0.71875,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.913043478,0,0.666666667,0.860976919,0.526570048,7,95,3,8,1,0.71875,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.936170213,0,0.8,0.891410559,0.578723404,7,95,3,8,0,0.71875,max_hr,,,,,,,,,
electricity_total_ts_resp,resp,electricity,KNN,0.64,0,0.814814815,0.750740741,0.484938272,2,46,4,110,0,0.639655172,e_consumption,,,,,,,,,
electricity_total_ts_resp,resp,electricity,KNN,0.64,0,0.814814815,0.74637037,0.484938272,2,46,4,110,1,0.628246753,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.953846154,0,0.5,0.900659341,0.484615385,1,125,4,8,1,0.6171875,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.953846154,0,0.5,0.900659341,0.484615385,1,125,4,8,0,0.6171875,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.953846154,0,0.5,0.900659341,0.484615385,1,125,4,8,0,0.609375,duration_in_light,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.950819672,0,0.5,0.89468455,0.483606557,2,120,4,8,0,0.616666667,duration_awake,,,,,,,,,
electricity_nutrition_ts_feel_norm,feel,electricity,KNN,0.95,0,0.5,0.82826087,0.483333333,6,75,6,11,0,0.625,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.949152542,0,0.5,0.891419492,0.483050847,3,115,4,8,1,0.61637931,min_hr,,,,,,,,,
electricity_total_ts_resp_norm,resp,electricity,TSF,0.545454545,0,0.903225806,0.820797337,0.482893451,3,44,3,101,0,0.715740741,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.949152542,0,0.5,0.891419492,0.483050847,3,115,4,8,0,0.61637931,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.949152542,0,0.5,0.891419492,0.483050847,3,115,4,8,0,0.61637931,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.978723404,0,0.4,0.899605989,0.459574468,7,95,3,8,0,0.715277778,hrv_hf,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.93877551,0,0,0.83446712,0.31292517,7,95,3,8,1,0.715277778,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.949152542,0,0.5,0.891419492,0.483050847,3,115,4,8,1,0.61637931,hrv_hf,,,,,,,,,
electricity_nutrition_ts_resp,resp,electricity,MrSEQL,0.5,0.666666667,0.731707317,0.676956301,0.632791328,1,37,5,84,1,0.758281573,e_consumption,,,1,0,,,,,
electricity_living_ts_resp,resp,electricity,ROCKET,0.6,0,0.847457627,0.745847458,0.482485876,2,46,4,110,0,0.605769231,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0.5,0.887945671,0.48245614,4,110,4,8,1,0.901785714,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.947368421,0,0.5,0.887945671,0.48245614,4,110,4,8,1,0.616071429,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.947368421,0,0.5,0.887945671,0.48245614,4,110,4,8,1,0.616071429,duration_sleep_onset,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.947368421,0,0.5,0.887945671,0.48245614,4,110,4,8,0,0.616071429,duration_sleep_onset,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.947368421,0,0.5,0.887945671,0.48245614,4,110,4,8,1,0.616071429,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0.5,0.887945671,0.48245614,4,110,4,8,1,0.616071429,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.137931034,0.086956522,0.25,0.143703148,0.158295852,5,105,4,8,1,0.518518519,fm_count,,,0,1,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.96,0,0,0.853333333,0.32,7,95,3,8,0,0.711805556,duration_in_bed,,,,,,,,,
electricity_nutrition_ts_resp,resp,electricity,KNN,0.916666667,0,0.896551724,0.872286079,0.60440613,4,34,2,69,0,0.711309524,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.947368421,0,0.5,0.889802632,0.48245614,3,115,4,8,0,0.607758621,duration_awake,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,iTDE,0.947368421,0,0.5,0.875822368,0.48245614,5,107,8,11,1,0.56547619,e_consumption,,,,,,,,,
electricity_nutrition_ts_resp_norm,resp,electricity,ROCKET,0.947368421,0,0.914285714,0.893447905,0.620551378,3,35,3,74,1,0.710294118,e_consumption,,,,,,,,,
electricity_total_ts_resp_norm,resp,electricity,MUSE,0.2,0.764705882,0.764705882,0.559358289,0.482352941,1,48,5,120,0,0,e_consumption,,,,,,,,,
electricity_total_ts_feel,feel,electricity,TSF,0.964705882,0,0,0.898930481,0.482352941,1,146,9,19,0,0,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,1,0.615740741,awakenings,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,0,0.615740741,duration_awake,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,0,0.615740741,duration_sleep_onset,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.958333333,0,0.4,0.881481481,0.452777778,7,95,3,8,1,0.708333333,duration,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,1,0.615740741,duration_in_deep,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.909090909,0,0.444444444,0.841002619,0.451178451,7,95,3,8,1,0.708333333,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,0,0.606481481,tossnturn_count,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,0,0.625,hrv_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,1,0.615740741,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,0,0.615740741,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,0,0.614197531,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,0,0.606481481,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,1,0.567901235,avg_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.945454545,0,0.5,0.884242424,0.481818182,5,105,4,8,0,0.564814815,max_hr,,,,,,,,,
electricity_living_ts_resp_norm,resp,electricity,TSF,0.571428571,0,0.873239437,0.751966344,0.481556003,1,48,5,120,0,0.68123071,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.943396226,0,0.5,0.882389937,0.481132075,5,105,4,8,1,0.768518519,bedexit_duration,,,,,,,,,
electricity_total_ts_feel,feel,electricity,indvBOSS,0.942857143,0,0.5,0.875,0.480952381,2,136,9,15,1,0.610714286,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.941176471,0,0.5,0.87605042,0.480392157,6,100,4,8,0,0.615,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.941176471,0,0.5,0.87605042,0.480392157,6,100,4,8,0,0.615,hrv_lf,,,,,,,,,
