,file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable
69,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.8372093023255813,0.0,0.2,0.7617940199335547,0.3457364341085271,3.0,92.0,7.0,13.0,1.0,0.5650000000000001,e_consumption
70,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.7727272727272727,0.0,0.0,0.5723905723905723,0.25757575757575757,4.0,87.0,7.0,11.0,1.0,0.46249999999999997,e_consumption
71,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.8780487804878049,0.0,0.0,0.6673170731707317,0.2926829268292683,5.0,81.0,6.0,11.0,1.0,0.0,e_consumption
72,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.8108108108108107,0.0,0.4,0.7398354876615746,0.40360360360360364,6.0,75.0,6.0,11.0,1.0,0.5625,e_consumption
73,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.6896551724137931,0.0,0.25,0.5470219435736677,0.31321839080459773,7.0,71.0,5.0,10.0,1.0,0.46875,e_consumption
74,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.8461538461538461,0.0,0.0,0.7139423076923077,0.28205128205128205,1.0,102.0,7.0,18.0,0.0,0.46296296296296297,e_consumption
75,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.7916666666666667,0.0,0.28571428571428575,0.7410714285714287,0.3591269841269842,2.0,97.0,7.0,15.0,0.0,0.0,e_consumption
76,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.8510638297872339,0.0,0.0,0.7902735562310029,0.2836879432624113,3.0,92.0,7.0,13.0,0.0,0.0,e_consumption
77,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.9361702127659575,0.0,0.4,0.8220646178092986,0.4453900709219858,4.0,87.0,7.0,11.0,0.0,0.5,e_consumption
78,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.9545454545454546,0.0,0.4,0.872,0.4515151515151515,5.0,81.0,6.0,11.0,0.0,0.6022727272727273,e_consumption
79,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.8333333333333334,0.0,0.0,0.5797101449275363,0.2777777777777778,6.0,75.0,6.0,11.0,0.0,0.484375,e_consumption
80,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.9268292682926829,0.0,0.0,0.8425720620842572,0.30894308943089427,7.0,71.0,5.0,10.0,0.0,0.4875,e_consumption
81,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.7111111111111111,0.0,0.15384615384615385,0.5603632478632479,0.2883190883190883,1.0,102.0,7.0,18.0,1.0,0.66,e_consumption
82,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.8627450980392156,0.0,0.0,0.6901960784313724,0.2875816993464052,2.0,97.0,7.0,15.0,1.0,0.4895833333333334,e_consumption
83,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.9090909090909091,0.0,0.28571428571428575,0.7996289424860853,0.39826839826839827,3.0,92.0,7.0,13.0,1.0,0.5833333333333334,e_consumption
84,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.8695652173913043,0.0,0.0,0.7729468599033816,0.2898550724637681,4.0,87.0,7.0,11.0,1.0,0.0,e_consumption
85,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.8500000000000001,0.0,0.0,0.7140000000000001,0.2833333333333334,5.0,81.0,6.0,11.0,1.0,0.4523809523809524,e_consumption
86,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.9047619047619047,0.0,0.0,0.9047619047619047,0.45238095238095233,6.0,75.0,6.0,11.0,1.0,0.0,e_consumption
87,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.7777777777777777,0.0,0.0,0.5656565656565656,0.25925925925925924,7.0,71.0,5.0,10.0,1.0,0.46875,e_consumption
88,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.8076923076923077,0.0,0.18181818181818182,0.6707823426573427,0.3298368298368299,1.0,102.0,7.0,18.0,0.0,0.0,e_consumption
89,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.7826086956521738,0.5,0.2,0.6372463768115941,0.4942028985507246,2.0,97.0,7.0,15.0,0.0,0.823051948051948,e_consumption
90,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.6829268292682926,0.0,0.16666666666666666,0.5479094076655052,0.28319783197831977,3.0,92.0,7.0,13.0,0.0,0.4047619047619048,e_consumption
91,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.8636363636363636,0.0,0.0,0.6717171717171717,0.2878787878787879,4.0,87.0,7.0,11.0,0.0,0.4761904761904761,e_consumption
92,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.8500000000000001,0.0,0.0,0.7140000000000001,0.2833333333333334,5.0,81.0,6.0,11.0,0.0,0.46428571428571425,e_consumption
93,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.8888888888888888,0.0,0.3333333333333333,0.7632850241545894,0.4074074074074074,6.0,75.0,6.0,11.0,0.0,0.5986842105263158,e_consumption
94,electricity_nutrition_ts_feel,feel,electricity,indvBOSS,0.7878787878787877,0.0,0.0,0.537190082644628,0.2626262626262626,7.0,71.0,5.0,10.0,0.0,0.4666666666666666,e_consumption
95,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.90625,0.0,0.0,0.8026785714285715,0.3020833333333333,1.0,125.0,4.0,8.0,1.0,0.4838709677419355,avg_hr
96,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9,0.0,0.0,0.8181818181818182,0.3,2.0,120.0,4.0,8.0,1.0,0.0,avg_hr
97,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9152542372881356,0.0,0.0,0.8008474576271186,0.3050847457627119,3.0,115.0,4.0,8.0,1.0,0.4910714285714286,avg_hr
98,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8928571428571429,0.0,0.0,0.8352534562211983,0.2976190476190476,4.0,110.0,4.0,8.0,1.0,0.4482758620689655,avg_hr
99,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9259259259259259,0.0,0.0,0.802469135802469,0.30864197530864196,5.0,105.0,4.0,8.0,1.0,0.4903846153846154,avg_hr
100,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9166666666666666,0.0,0.3333333333333333,0.8214285714285714,0.4166666666666667,6.0,100.0,4.0,8.0,1.0,0.5729166666666666,avg_hr
101,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9387755102040817,0.0,0.0,0.8344671201814059,0.3129251700680272,7.0,95.0,3.0,8.0,1.0,0.4895833333333333,avg_hr
102,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.90625,0.0,0.0,0.8544642857142857,0.3020833333333333,8.0,125.0,4.0,8.0,1.0,0.0,avg_hr
103,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8620689655172414,0.0,0.0,0.8098223615464996,0.4310344827586207,9.0,120.0,4.0,8.0,1.0,0.0,avg_hr
104,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8727272727272727,0.0,0.0,0.7090909090909091,0.2909090909090909,10.0,115.0,4.0,8.0,1.0,0.0,avg_hr
105,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.851851851851852,0.0,0.0,0.6869772998805257,0.28395061728395066,11.0,110.0,4.0,8.0,1.0,0.48,avg_hr
106,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9259259259259259,0.0,0.4,0.8424691358024691,0.4419753086419753,12.0,105.0,4.0,8.0,1.0,0.4903846153846154,avg_hr
107,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.923076923076923,0.0,0.0,0.8241758241758241,0.30769230769230765,13.0,100.0,4.0,8.0,1.0,0.49,avg_hr
108,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8936170212765957,0.0,0.0,0.7612293144208038,0.2978723404255319,14.0,95.0,3.0,8.0,1.0,0.5615942028985507,avg_hr
109,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888888888889,0.0,0.0,0.8380952380952381,0.29629629629629634,15.0,125.0,4.0,8.0,1.0,0.0,avg_rr
110,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9,0.0,0.0,0.790909090909091,0.3,16.0,120.0,4.0,8.0,1.0,0.4827586206896552,avg_rr
111,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8076923076923077,0.0,0.2,0.7254807692307693,0.33589743589743587,17.0,115.0,4.0,8.0,1.0,0.5208333333333334,avg_rr
112,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9491525423728815,0.0,0.0,0.9185347184253692,0.3163841807909605,18.0,110.0,4.0,8.0,1.0,0.0,avg_rr
113,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8679245283018868,0.0,0.0,0.7811320754716982,0.4339622641509434,19.0,105.0,4.0,8.0,1.0,0.0,avg_rr
114,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8695652173913043,0.0,0.0,0.7763975155279503,0.2898550724637681,20.0,100.0,4.0,8.0,1.0,0.43999999999999995,avg_rr
115,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8695652173913043,0.0,0.28571428571428575,0.7941108810674029,0.38509316770186336,21.0,95.0,3.0,8.0,1.0,0.5833333333333334,avg_rr
116,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.923076923076923,0.0,0.0,0.8175824175824176,0.30769230769230765,22.0,125.0,4.0,8.0,1.0,0.45967741935483875,avg_rr
117,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8928571428571429,0.0,0.0,0.8064516129032258,0.44642857142857145,25.0,110.0,4.0,8.0,1.0,0.0,avg_rr
118,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8461538461538461,0.0,0.0,0.7897435897435898,0.28205128205128205,26.0,105.0,4.0,8.0,1.0,0.44642857142857145,avg_rr
