,file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable
45,electricity_total_ts_feel,feel,electricity,MUSE,0.896551724137931,0.0,0.28571428571428575,0.8342509417560128,0.39408866995073893,4.0,116.0,9.0,11.0,0.0,0.33064516129032256,e_consumption
46,electricity_total_ts_feel,feel,electricity,MUSE,0.8679245283018868,0.0,0.0,0.732311320754717,0.2893081761006289,5.0,107.0,8.0,11.0,0.0,0.3317901234567901,e_consumption
47,electricity_total_ts_feel,feel,electricity,MUSE,0.8627450980392156,0.0,0.0,0.6614379084967319,0.2875816993464052,6.0,98.0,8.0,11.0,0.0,0.5634057971014492,e_consumption
48,electricity_total_ts_feel,feel,electricity,MUSE,0.888888888888889,0.0,0.0,0.7901234567901235,0.29629629629629634,7.0,91.0,6.0,10.0,0.0,0.45138888888888884,e_consumption
49,electricity_living_ts_feel,feel,electricity,MUSE,0.8860759493670886,0.0,0.0,0.7048331415420023,0.29535864978902954,1.0,146.0,9.0,19.0,1.0,0.44166666666666665,e_consumption
50,electricity_living_ts_feel,feel,electricity,MUSE,0.888888888888889,0.0,0.0,0.7111111111111111,0.29629629629629634,2.0,136.0,9.0,15.0,1.0,0.5238095238095238,e_consumption
51,electricity_living_ts_feel,feel,electricity,MUSE,0.8524590163934426,0.0,0.0,0.668143553389455,0.28415300546448086,3.0,126.0,9.0,13.0,1.0,0.35555555555555557,e_consumption
52,electricity_living_ts_feel,feel,electricity,MUSE,0.9,0.0,0.3333333333333333,0.8333333333333333,0.41111111111111115,4.0,116.0,9.0,11.0,1.0,0.0,e_consumption
53,electricity_living_ts_feel,feel,electricity,MUSE,0.8571428571428572,0.0,0.4,0.7464285714285716,0.41904761904761906,5.0,107.0,8.0,11.0,1.0,0.5977564102564102,e_consumption
54,electricity_living_ts_feel,feel,electricity,MUSE,0.9230769230769231,0.0,0.4,0.8266666666666667,0.44102564102564107,6.0,98.0,8.0,11.0,1.0,0.576923076923077,e_consumption
55,electricity_living_ts_feel,feel,electricity,MUSE,0.7999999999999999,0.0,0.36363636363636365,0.7218855218855218,0.3878787878787879,7.0,91.0,6.0,10.0,1.0,0.48550724637681153,e_consumption
56,electricity_living_ts_feel,feel,electricity,MUSE,0.9523809523809523,0.0,0.0,0.8658008658008658,0.31746031746031744,1.0,146.0,9.0,19.0,0.0,0.53125,e_consumption
57,electricity_living_ts_feel,feel,electricity,MUSE,0.9041095890410958,0.0,0.0,0.7684931506849314,0.3013698630136986,2.0,136.0,9.0,15.0,0.0,0.611764705882353,e_consumption
58,electricity_living_ts_feel,feel,electricity,MUSE,0.9032258064516129,0.0,0.25,0.825850043591979,0.3844086021505377,3.0,126.0,9.0,13.0,0.0,0.42424242424242425,e_consumption
59,electricity_living_ts_feel,feel,electricity,MUSE,0.8771929824561403,0.0,0.0,0.7481940144478844,0.29239766081871343,4.0,116.0,9.0,11.0,0.0,0.29693486590038315,e_consumption
60,electricity_living_ts_feel,feel,electricity,MUSE,0.816326530612245,0.0,0.33333333333333337,0.6898384353741498,0.38321995464852615,5.0,107.0,8.0,11.0,0.0,0.43,e_consumption
61,electricity_living_ts_feel,feel,electricity,MUSE,0.8627450980392156,0.0,0.0,0.7477124183006535,0.2875816993464052,6.0,98.0,8.0,11.0,0.0,0.6410256410256411,e_consumption
62,electricity_living_ts_feel,feel,electricity,MUSE,0.8936170212765957,0.0,0.0,0.7943262411347518,0.2978723404255319,7.0,91.0,6.0,10.0,0.0,0.7361111111111112,e_consumption
63,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.9333333333333333,0.0,0.0,0.8166666666666667,0.3111111111111111,1.0,102.0,7.0,18.0,1.0,0.34821428571428575,e_consumption
64,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.9090909090909091,0.0,0.0,0.7575757575757576,0.30303030303030304,2.0,97.0,7.0,15.0,1.0,0.7988888888888889,e_consumption
